timestamp,power_draw_W
2025-10-14T01:21:33.145871+00:00,2.65
2025-10-14T01:21:34.203259+00:00,2.77
2025-10-14T01:21:35.259860+00:00,2.69
2025-10-14T01:21:36.316734+00:00,2.66
2025-10-14T01:21:37.378363+00:00,2.63
2025-10-14T01:21:38.440050+00:00,2.59
2025-10-14T01:21:39.491105+00:00,2.76
2025-10-14T01:21:40.551063+00:00,2.55
2025-10-14T01:21:41.617914+00:00,2.74
2025-10-14T01:21:42.677137+00:00,2.76
2025-10-14T01:21:43.742111+00:00,2.61
2025-10-14T01:21:44.799545+00:00,2.85
2025-10-14T01:21:45.844762+00:00,2.65
2025-10-14T01:21:46.911302+00:00,2.84
2025-10-14T01:21:47.972878+00:00,2.66
2025-10-14T01:21:49.040245+00:00,2.66
2025-10-14T01:21:50.087790+00:00,3.13
2025-10-14T01:21:51.140200+00:00,2.63
2025-10-14T01:21:52.201664+00:00,2.89
2025-10-14T01:21:53.260195+00:00,2.64
2025-10-14T01:21:54.313184+00:00,2.84
2025-10-14T01:21:55.373917+00:00,2.60
2025-10-14T01:21:56.434364+00:00,2.73
2025-10-14T01:21:57.487491+00:00,2.64
2025-10-14T01:21:58.534689+00:00,2.68
2025-10-14T01:21:59.590938+00:00,2.65
2025-10-14T01:22:00.665844+00:00,2.71
2025-10-14T01:22:01.718519+00:00,2.88
2025-10-14T01:22:02.783351+00:00,2.63
2025-10-14T01:22:03.849987+00:00,2.76
2025-10-14T01:22:04.903825+00:00,2.66
2025-10-14T01:22:05.963637+00:00,2.64
2025-10-14T01:22:07.022704+00:00,2.86
2025-10-14T01:22:08.088769+00:00,2.66
2025-10-14T01:22:09.136478+00:00,2.77
2025-10-14T01:22:10.191030+00:00,2.89
2025-10-14T01:22:11.241080+00:00,3.02
2025-10-14T01:22:12.309364+00:00,2.61
2025-10-14T01:22:13.370922+00:00,2.64
2025-10-14T01:22:14.430559+00:00,2.76
2025-10-14T01:22:15.487047+00:00,2.67
2025-10-14T01:22:16.551216+00:00,2.74
2025-10-14T01:22:17.603912+00:00,2.66
2025-10-14T01:22:18.661286+00:00,2.80
2025-10-14T01:22:19.722561+00:00,2.76
2025-10-14T01:22:20.778405+00:00,2.75
2025-10-14T01:22:21.836165+00:00,2.68
2025-10-14T01:22:22.896885+00:00,2.68
2025-10-14T01:22:23.937242+00:00,2.94
2025-10-14T01:22:24.993012+00:00,2.95
2025-10-14T01:22:26.048232+00:00,2.89
2025-10-14T01:22:27.107593+00:00,2.69
2025-10-14T01:22:28.176897+00:00,2.82
2025-10-14T01:22:29.231407+00:00,2.74
2025-10-14T01:22:30.294168+00:00,2.69
2025-10-14T01:22:31.343599+00:00,2.72
2025-10-14T01:22:32.403334+00:00,2.70
2025-10-14T01:22:33.466326+00:00,2.79
2025-10-14T01:22:34.531327+00:00,2.67
2025-10-14T01:22:35.583180+00:00,2.71
2025-10-14T01:22:36.645440+00:00,2.62
2025-10-14T01:22:37.704446+00:00,2.70
2025-10-14T01:22:38.765790+00:00,2.82
2025-10-14T01:22:39.819430+00:00,2.61
2025-10-14T01:22:40.876047+00:00,2.79
2025-10-14T01:22:41.930566+00:00,2.63
2025-10-14T01:22:42.989019+00:00,2.71
2025-10-14T01:22:44.060977+00:00,2.63
2025-10-14T01:22:45.108384+00:00,3.12
2025-10-14T01:22:46.171020+00:00,2.80
2025-10-14T01:22:47.232140+00:00,2.69
2025-10-14T01:22:48.296374+00:00,2.72
2025-10-14T01:22:49.353655+00:00,2.68
2025-10-14T01:22:50.407999+00:00,2.64
2025-10-14T01:22:51.465512+00:00,2.69
2025-10-14T01:22:52.517226+00:00,2.63
2025-10-14T01:22:53.589235+00:00,2.79
2025-10-14T01:22:54.649620+00:00,2.60
2025-10-14T01:22:55.697086+00:00,2.76
2025-10-14T01:22:56.762308+00:00,2.69
2025-10-14T01:22:57.820091+00:00,2.69
2025-10-14T01:22:58.888339+00:00,2.84
2025-10-14T01:22:59.953106+00:00,2.69
2025-10-14T01:23:00.998353+00:00,2.75
2025-10-14T01:23:02.056838+00:00,2.63
2025-10-14T01:23:03.126655+00:00,2.72
2025-10-14T01:23:04.183928+00:00,2.72
2025-10-14T01:23:05.232714+00:00,2.73
2025-10-14T01:23:06.298846+00:00,2.86
2025-10-14T01:23:07.349473+00:00,2.65
2025-10-14T01:23:08.403541+00:00,2.79
2025-10-14T01:23:09.462581+00:00,2.71
2025-10-14T01:23:10.517489+00:00,2.82
2025-10-14T01:23:11.579044+00:00,2.86
2025-10-14T01:23:12.634345+00:00,2.64
2025-10-14T01:23:13.701971+00:00,2.94
2025-10-14T01:23:14.752782+00:00,2.74
2025-10-14T01:23:15.812388+00:00,2.84
2025-10-14T01:23:16.873409+00:00,2.64
2025-10-14T01:23:17.935233+00:00,2.72
2025-10-14T01:23:18.996270+00:00,2.63
2025-10-14T01:23:20.051613+00:00,3.13
2025-10-14T01:23:21.088334+00:00,2.82
2025-10-14T01:23:22.151983+00:00,2.72
2025-10-14T01:23:23.211111+00:00,2.80
2025-10-14T01:23:24.300001+00:00,2.69
2025-10-14T01:23:25.359501+00:00,2.66
2025-10-14T01:23:26.416716+00:00,2.77
2025-10-14T01:23:27.481676+00:00,2.60
2025-10-14T01:23:28.523991+00:00,2.82
2025-10-14T01:23:29.589257+00:00,2.75
2025-10-14T01:23:30.653887+00:00,2.73
2025-10-14T01:23:31.721420+00:00,2.95
2025-10-14T01:23:32.774053+00:00,2.71
2025-10-14T01:23:33.844938+00:00,2.84
2025-10-14T01:23:34.895733+00:00,2.66
2025-10-14T01:23:35.953368+00:00,2.76
2025-10-14T01:23:37.006066+00:00,2.64
2025-10-14T01:23:38.084619+00:00,2.74
2025-10-14T01:23:39.142781+00:00,2.92
2025-10-14T01:23:40.213301+00:00,2.92
2025-10-14T01:23:41.271620+00:00,2.67
2025-10-14T01:23:42.329042+00:00,2.82
2025-10-14T01:23:43.391839+00:00,2.63
2025-10-14T01:23:44.455800+00:00,2.70
2025-10-14T01:23:45.512408+00:00,2.66
2025-10-14T01:23:46.569152+00:00,2.68
2025-10-14T01:23:47.629528+00:00,2.66
2025-10-14T01:23:48.693387+00:00,2.66
2025-10-14T01:23:49.750570+00:00,2.90
2025-10-14T01:23:50.805334+00:00,2.74
2025-10-14T01:23:51.866066+00:00,2.80
2025-10-14T01:23:52.923586+00:00,2.66
2025-10-14T01:23:53.979861+00:00,3.03
2025-10-14T01:23:55.047550+00:00,2.97
2025-10-14T01:23:56.111597+00:00,2.68
2025-10-14T01:23:57.170685+00:00,2.86
2025-10-14T01:23:58.217702+00:00,2.67
2025-10-14T01:23:59.272126+00:00,2.80
2025-10-14T01:24:00.325208+00:00,3.44
2025-10-14T01:24:01.383203+00:00,2.76
2025-10-14T01:24:02.432735+00:00,2.69
2025-10-14T01:24:03.502703+00:00,2.65
2025-10-14T01:24:04.553528+00:00,2.89
2025-10-14T01:24:05.607480+00:00,2.76
2025-10-14T01:24:06.671287+00:00,2.84
2025-10-14T01:24:07.731596+00:00,2.69
2025-10-14T01:24:08.789701+00:00,2.80
2025-10-14T01:24:09.855144+00:00,2.70
2025-10-14T01:24:10.923565+00:00,2.66
2025-10-14T01:24:11.988463+00:00,2.81
2025-10-14T01:24:13.041166+00:00,2.68
2025-10-14T01:24:14.109581+00:00,2.68
2025-10-14T01:24:15.158626+00:00,3.18
2025-10-14T01:24:16.222262+00:00,2.68
2025-10-14T01:24:17.274248+00:00,2.87
2025-10-14T01:24:18.334687+00:00,2.70
2025-10-14T01:24:19.393235+00:00,2.80
2025-10-14T01:24:20.445960+00:00,2.67
2025-10-14T01:24:21.505533+00:00,2.76
2025-10-14T01:24:22.567525+00:00,2.63
2025-10-14T01:24:23.611681+00:00,2.65
2025-10-14T01:24:24.673714+00:00,2.62
2025-10-14T01:24:25.737005+00:00,2.65
2025-10-14T01:24:26.800373+00:00,2.88
2025-10-14T01:24:27.857513+00:00,2.66
2025-10-14T01:24:28.915121+00:00,2.68
2025-10-14T01:24:29.975987+00:00,2.63
2025-10-14T01:24:31.029110+00:00,2.68
2025-10-14T01:24:32.088624+00:00,2.66
2025-10-14T01:24:33.149839+00:00,2.62
2025-10-14T01:24:34.208813+00:00,2.82
2025-10-14T01:24:35.277326+00:00,2.77
2025-10-14T01:24:36.338553+00:00,2.76
2025-10-14T01:24:37.394394+00:00,2.79
2025-10-14T01:24:38.450907+00:00,2.71
2025-10-14T01:24:39.512724+00:00,2.75
2025-10-14T01:24:40.571748+00:00,2.67
2025-10-14T01:24:41.625009+00:00,2.81
2025-10-14T01:24:42.675922+00:00,2.71
2025-10-14T01:24:43.715493+00:00,2.78
2025-10-14T01:24:44.778526+00:00,2.62
2025-10-14T01:24:45.825739+00:00,2.75
2025-10-14T01:24:46.887661+00:00,2.71
2025-10-14T01:24:47.948627+00:00,2.62
2025-10-14T01:24:48.998217+00:00,2.64
2025-10-14T01:24:50.042195+00:00,3.19
2025-10-14T01:24:51.108298+00:00,2.68
2025-10-14T01:24:52.168342+00:00,2.62
2025-10-14T01:24:53.215208+00:00,2.80
2025-10-14T01:24:54.272393+00:00,2.68
2025-10-14T01:24:55.329911+00:00,2.84
2025-10-14T01:24:56.380198+00:00,2.91
2025-10-14T01:24:57.444863+00:00,2.83
2025-10-14T01:24:58.500971+00:00,2.70
2025-10-14T01:24:59.552738+00:00,2.57
2025-10-14T01:25:00.616779+00:00,2.61
2025-10-14T01:25:01.668405+00:00,2.62
2025-10-14T01:25:02.733769+00:00,2.80
2025-10-14T01:25:03.796463+00:00,2.59
2025-10-14T01:25:04.854141+00:00,2.76
2025-10-14T01:25:05.924518+00:00,2.64
2025-10-14T01:25:06.981136+00:00,2.66
2025-10-14T01:25:08.040197+00:00,2.85
2025-10-14T01:25:09.086365+00:00,2.62
2025-10-14T01:25:10.141944+00:00,3.03
2025-10-14T01:25:11.192849+00:00,2.80
2025-10-14T01:25:12.259223+00:00,2.72
2025-10-14T01:25:13.324864+00:00,2.60
2025-10-14T01:25:14.388824+00:00,2.54
2025-10-14T01:25:15.443036+00:00,2.74
2025-10-14T01:25:16.500998+00:00,2.59
2025-10-14T01:25:17.559897+00:00,2.76
2025-10-14T01:25:18.610652+00:00,2.61
2025-10-14T01:25:19.661756+00:00,2.73
2025-10-14T01:25:20.724245+00:00,2.67
2025-10-14T01:25:21.779150+00:00,2.74
2025-10-14T01:25:22.837750+00:00,2.62
2025-10-14T01:25:23.898453+00:00,2.69
2025-10-14T01:25:24.974098+00:00,2.89
2025-10-14T01:25:26.022211+00:00,2.64
2025-10-14T01:25:27.082176+00:00,2.68
2025-10-14T01:25:28.136699+00:00,2.66
2025-10-14T01:25:29.190265+00:00,2.64
2025-10-14T01:25:30.246375+00:00,2.94
2025-10-14T01:25:31.305277+00:00,2.66
2025-10-14T01:25:32.362572+00:00,2.83
2025-10-14T01:25:33.414773+00:00,2.62
2025-10-14T01:25:34.472282+00:00,2.78
2025-10-14T01:25:35.532093+00:00,2.73
2025-10-14T01:25:36.584044+00:00,2.78
2025-10-14T01:25:37.649840+00:00,2.63
2025-10-14T01:25:38.689545+00:00,2.70
2025-10-14T01:25:39.748833+00:00,2.72
2025-10-14T01:25:40.807862+00:00,2.75
2025-10-14T01:25:41.865160+00:00,2.71
2025-10-14T01:25:42.920021+00:00,2.75
2025-10-14T01:25:43.980160+00:00,2.86
2025-10-14T01:25:45.035031+00:00,2.91
2025-10-14T01:25:46.096861+00:00,3.04
2025-10-14T01:25:47.155143+00:00,2.65
2025-10-14T01:25:48.201298+00:00,2.79
2025-10-14T01:25:49.262354+00:00,2.66
2025-10-14T01:25:50.317086+00:00,2.71
2025-10-14T01:25:51.378335+00:00,2.67
2025-10-14T01:25:52.435481+00:00,2.64
2025-10-14T01:25:53.485559+00:00,2.85
2025-10-14T01:25:54.547527+00:00,2.87
2025-10-14T01:25:55.594880+00:00,2.88
2025-10-14T01:25:56.659770+00:00,2.65
2025-10-14T01:25:57.727898+00:00,2.69
2025-10-14T01:25:58.789175+00:00,2.90
2025-10-14T01:25:59.853316+00:00,2.64
2025-10-14T01:26:00.908513+00:00,2.85
2025-10-14T01:26:01.966593+00:00,2.87
2025-10-14T01:26:03.026132+00:00,2.67
2025-10-14T01:26:04.090907+00:00,2.93
2025-10-14T01:26:05.131612+00:00,3.18
2025-10-14T01:26:06.187443+00:00,2.69
2025-10-14T01:26:07.254055+00:00,2.69
2025-10-14T01:26:08.314926+00:00,2.82
2025-10-14T01:26:09.364294+00:00,2.77
2025-10-14T01:26:10.417733+00:00,2.78
2025-10-14T01:26:11.462977+00:00,2.82
2025-10-14T01:26:12.519854+00:00,2.85
2025-10-14T01:26:13.584705+00:00,2.59
2025-10-14T01:26:14.645741+00:00,2.69
2025-10-14T01:26:15.693108+00:00,2.69
2025-10-14T01:26:16.756726+00:00,2.65
2025-10-14T01:26:17.812141+00:00,2.86
2025-10-14T01:26:18.883539+00:00,2.66
2025-10-14T01:26:19.939337+00:00,2.79
2025-10-14T01:26:20.999137+00:00,2.75
2025-10-14T01:26:22.041956+00:00,2.84
2025-10-14T01:26:23.096885+00:00,2.67
2025-10-14T01:26:24.156935+00:00,2.92
2025-10-14T01:26:25.213829+00:00,3.01
2025-10-14T01:26:26.271695+00:00,2.66
2025-10-14T01:26:27.331251+00:00,2.89
2025-10-14T01:26:28.380034+00:00,2.71
2025-10-14T01:26:29.431551+00:00,2.85
2025-10-14T01:26:30.491012+00:00,2.65
2025-10-14T01:26:31.541705+00:00,2.86
2025-10-14T01:26:32.604033+00:00,2.62
2025-10-14T01:26:33.655304+00:00,2.72
2025-10-14T01:26:34.713031+00:00,2.67
2025-10-14T01:26:35.772444+00:00,2.64
2025-10-14T01:26:36.823200+00:00,2.71
2025-10-14T01:26:37.883412+00:00,2.63
2025-10-14T01:26:38.942009+00:00,2.94
2025-10-14T01:26:39.998909+00:00,2.65
2025-10-14T01:26:41.060676+00:00,2.80
2025-10-14T01:26:42.112595+00:00,2.73
2025-10-14T01:26:43.167281+00:00,2.81
2025-10-14T01:26:44.227611+00:00,2.72
2025-10-14T01:26:45.277308+00:00,2.69
2025-10-14T01:26:46.336879+00:00,2.67
2025-10-14T01:26:47.391294+00:00,2.68
2025-10-14T01:26:48.460684+00:00,2.86
2025-10-14T01:26:49.516935+00:00,2.64
2025-10-14T01:26:50.570171+00:00,2.76
2025-10-14T01:26:51.628878+00:00,2.67
2025-10-14T01:26:52.689371+00:00,2.69
2025-10-14T01:26:53.740790+00:00,2.67
2025-10-14T01:26:54.798808+00:00,2.66
2025-10-14T01:26:55.849266+00:00,2.63
2025-10-14T01:26:56.906723+00:00,2.60
2025-10-14T01:26:57.966112+00:00,2.82
2025-10-14T01:26:59.033317+00:00,2.68
2025-10-14T01:27:00.089340+00:00,3.43
2025-10-14T01:27:01.146005+00:00,2.71
2025-10-14T01:27:02.205356+00:00,2.61
2025-10-14T01:27:03.268880+00:00,2.84
2025-10-14T01:27:04.309350+00:00,2.80
2025-10-14T01:27:05.366805+00:00,2.97
2025-10-14T01:27:06.420875+00:00,2.73
2025-10-14T01:27:07.489616+00:00,2.69
2025-10-14T01:27:08.546911+00:00,2.67
2025-10-14T01:27:09.603127+00:00,2.64
2025-10-14T01:27:10.652183+00:00,2.90
2025-10-14T01:27:11.717847+00:00,2.59
2025-10-14T01:27:12.775330+00:00,2.85
2025-10-14T01:27:13.847585+00:00,2.68
2025-10-14T01:27:14.903849+00:00,2.74
2025-10-14T01:27:15.956794+00:00,2.64
2025-10-14T01:27:17.008949+00:00,2.74
2025-10-14T01:27:18.066471+00:00,2.65
2025-10-14T01:27:19.120708+00:00,2.68
2025-10-14T01:27:20.177380+00:00,3.05
2025-10-14T01:27:21.234884+00:00,2.67
2025-10-14T01:27:22.294286+00:00,2.81
2025-10-14T01:27:23.342644+00:00,2.68
2025-10-14T01:27:24.400300+00:00,2.94
2025-10-14T01:27:25.461739+00:00,2.72
2025-10-14T01:27:26.519506+00:00,2.75
2025-10-14T01:27:27.576662+00:00,2.85
2025-10-14T01:27:28.634483+00:00,2.67
2025-10-14T01:27:29.703592+00:00,2.78
2025-10-14T01:27:30.756643+00:00,2.64
2025-10-14T01:27:31.814482+00:00,2.80
2025-10-14T01:27:32.868110+00:00,2.68
2025-10-14T01:27:33.930732+00:00,2.61
2025-10-14T01:27:34.987688+00:00,2.63
2025-10-14T01:27:36.045911+00:00,2.67
2025-10-14T01:27:37.102924+00:00,2.88
2025-10-14T01:27:38.185516+00:00,2.78
2025-10-14T01:27:39.244625+00:00,2.69
2025-10-14T01:27:40.299119+00:00,2.63
2025-10-14T01:27:41.358867+00:00,2.62
2025-10-14T01:27:42.416362+00:00,2.81
2025-10-14T01:27:43.460232+00:00,2.71
2025-10-14T01:27:44.541233+00:00,2.66
2025-10-14T01:27:45.596408+00:00,2.67
2025-10-14T01:27:46.650511+00:00,2.69
2025-10-14T01:27:47.705198+00:00,2.67
2025-10-14T01:27:48.768013+00:00,2.67
2025-10-14T01:27:49.822358+00:00,2.93
2025-10-14T01:27:50.873875+00:00,2.77
2025-10-14T01:27:51.931754+00:00,2.78
2025-10-14T01:27:52.997651+00:00,2.64
2025-10-14T01:27:54.052311+00:00,2.69
2025-10-14T01:27:55.117675+00:00,2.89
2025-10-14T01:27:56.168765+00:00,2.61
2025-10-14T01:27:57.226856+00:00,2.83
2025-10-14T01:27:58.297893+00:00,2.67
2025-10-14T01:27:59.357662+00:00,2.72
2025-10-14T01:28:00.412665+00:00,2.58
2025-10-14T01:28:01.464110+00:00,2.68
2025-10-14T01:28:02.536628+00:00,2.72
2025-10-14T01:28:03.609387+00:00,2.68
2025-10-14T01:28:04.669374+00:00,2.86
2025-10-14T01:28:05.724952+00:00,2.64
2025-10-14T01:28:06.786557+00:00,2.77
2025-10-14T01:28:07.849741+00:00,2.84
2025-10-14T01:28:08.912265+00:00,2.67
2025-10-14T01:28:10.002426+00:00,2.59
2025-10-14T01:28:11.050468+00:00,3.04
2025-10-14T01:28:12.104162+00:00,2.65
2025-10-14T01:28:13.166919+00:00,2.85
2025-10-14T01:28:14.219409+00:00,2.64
2025-10-14T01:28:15.275057+00:00,2.77
2025-10-14T01:28:16.338249+00:00,2.68
2025-10-14T01:28:17.396488+00:00,2.65
2025-10-14T01:28:18.461179+00:00,2.89
2025-10-14T01:28:19.515212+00:00,2.65
2025-10-14T01:28:20.575762+00:00,2.76
2025-10-14T01:28:21.626418+00:00,2.60
2025-10-14T01:28:22.692333+00:00,2.70
2025-10-14T01:28:23.747406+00:00,2.71
2025-10-14T01:28:24.808557+00:00,2.69
2025-10-14T01:28:25.862318+00:00,2.88
2025-10-14T01:28:26.926368+00:00,2.69
2025-10-14T01:28:27.979809+00:00,2.78
2025-10-14T01:28:29.051054+00:00,2.66
2025-10-14T01:28:30.104718+00:00,3.17
2025-10-14T01:28:31.166213+00:00,2.71
2025-10-14T01:28:32.222834+00:00,2.72
2025-10-14T01:28:33.279127+00:00,2.90
2025-10-14T01:28:34.346220+00:00,2.69
2025-10-14T01:28:35.393560+00:00,2.74
2025-10-14T01:28:36.458584+00:00,2.68
2025-10-14T01:28:37.516720+00:00,2.70
2025-10-14T01:28:38.572184+00:00,2.87
2025-10-14T01:28:39.638219+00:00,2.65
2025-10-14T01:28:40.694182+00:00,2.76
2025-10-14T01:28:41.746890+00:00,2.67
2025-10-14T01:28:42.812166+00:00,2.73
2025-10-14T01:28:43.869207+00:00,2.71
2025-10-14T01:28:44.936820+00:00,2.78
2025-10-14T01:28:45.980916+00:00,2.93
2025-10-14T01:28:47.038136+00:00,2.67
2025-10-14T01:28:48.103542+00:00,2.90
2025-10-14T01:28:49.163281+00:00,2.61
2025-10-14T01:28:50.212747+00:00,2.90
2025-10-14T01:28:51.270270+00:00,2.76
2025-10-14T01:28:52.327569+00:00,2.72
2025-10-14T01:28:53.397535+00:00,2.78
2025-10-14T01:28:54.458050+00:00,2.64
2025-10-14T01:28:55.513662+00:00,2.81
2025-10-14T01:28:56.563856+00:00,2.66
2025-10-14T01:28:57.623584+00:00,2.70
2025-10-14T01:28:58.689160+00:00,2.64
2025-10-14T01:28:59.740256+00:00,2.66
2025-10-14T01:29:00.800437+00:00,2.82
2025-10-14T01:29:01.847385+00:00,2.67
2025-10-14T01:29:02.906898+00:00,2.86
2025-10-14T01:29:03.973047+00:00,2.68
2025-10-14T01:29:05.037207+00:00,3.18
2025-10-14T01:29:06.089726+00:00,2.66
2025-10-14T01:29:07.165456+00:00,2.68
2025-10-14T01:29:08.220503+00:00,2.84
2025-10-14T01:29:09.280335+00:00,2.66
2025-10-14T01:29:10.327266+00:00,2.69
2025-10-14T01:29:11.377351+00:00,2.84
2025-10-14T01:29:12.437246+00:00,2.64
2025-10-14T01:29:13.485413+00:00,2.85
2025-10-14T01:29:14.539054+00:00,2.62
2025-10-14T01:29:15.599084+00:00,2.62
2025-10-14T01:29:16.651141+00:00,2.64
2025-10-14T01:29:17.715871+00:00,2.78
2025-10-14T01:29:18.769472+00:00,2.68
2025-10-14T01:29:19.821253+00:00,2.86
2025-10-14T01:29:20.882693+00:00,2.63
2025-10-14T01:29:21.936100+00:00,2.79
2025-10-14T01:29:22.991184+00:00,2.62
2025-10-14T01:29:24.053857+00:00,2.74
2025-10-14T01:29:25.115644+00:00,3.39
2025-10-14T01:29:26.179460+00:00,2.62
2025-10-14T01:29:27.230891+00:00,2.82
2025-10-14T01:29:28.301550+00:00,2.66
2025-10-14T01:29:29.359954+00:00,2.71
2025-10-14T01:29:30.407303+00:00,2.64
2025-10-14T01:29:31.472524+00:00,2.65
2025-10-14T01:29:32.530644+00:00,2.67
2025-10-14T01:29:33.595074+00:00,2.65
2025-10-14T01:29:34.648545+00:00,2.77
2025-10-14T01:29:35.709563+00:00,2.58
2025-10-14T01:29:36.759616+00:00,2.74
2025-10-14T01:29:37.824261+00:00,2.66
2025-10-14T01:29:38.878178+00:00,2.69
2025-10-14T01:29:39.940953+00:00,2.70
2025-10-14T01:29:40.993109+00:00,2.62
2025-10-14T01:29:42.050688+00:00,2.83
2025-10-14T01:29:43.109878+00:00,2.69
2025-10-14T01:29:44.168827+00:00,2.74
2025-10-14T01:29:45.243806+00:00,2.94
2025-10-14T01:29:46.298638+00:00,2.66
